"id";"active";"name";"category";"priceNoVAT";"taxRules";"priceWholesale";"onSale";"discount";"discountPerecent";"discountFrom";"discountTo";"reference";"suplierReference";"suplier";"manufacturer";"EAN13";"UPC";"ecoTax";"width";"height";"depth";"weight";"deliveryDayCount";"deliveryDayCountNoWarehous";"quantity";"minimalQuantity";"lowStockLevel";"sendEmailIfLow";"visibility";"additionalShippingCost";"unity";"unitPrice";"shortDescription";"description";"tags";"metaTitle";"metaKeywords";"metaDescription";"urlRewrite";"textInStock";"textBackOrderAllowed";"availableForOrder";"productAvailableDate";"productCreationDate";"showPrice";"imageLinks";"imageAltTexts";"deleteImages";"feature";"onlyOnline";"condition";"customizeable";"uploadableFiles";"textFields";"actionIfOutOfStock";"virtualProduct";"fileURL";"amountOfAllowedDownloads";"expieryDate";"shopID";"advancedStockManagement";"dependsOnStock";"warehouse";"accesories"
"4893400";true;"Zajišťovací kolík pro držák skla - ovál - S";"27100";"5,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4893";"RP-demo4893";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zajišťovací kolík pro držák skla slouží k zajištění skla v držáku, kdy je nutno do skla vyvrtat otvor o ø6mm.</p>";"";"Meta title-Zajišťovací kolík pro držák skla - ovál - S";"Meta keywords-";"Meta description-";"zajistovaci-kolik-pro-drzak-skla-oval-s";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4893/6975-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4894400";true;"Zajišťovací kolík pro držák skla - ovál - L";"27100";"7,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4894";"RP-demo4894";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Zajišťovací kolík pro držák skla slouží k zajištění skla v držáku, kdy je nutno do skla vyvrtat otvor o ø6mm.</p>";"";"Meta title-Zajišťovací kolík pro držák skla - ovál - L";"Meta keywords-";"Meta description-";"zajistovaci-kolik-pro-drzak-skla-oval-l";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4894/6974-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4895400";true;"Závěs pro sprchové kouty Tex I sklo/stěna";"32100,39100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4895";"RP-demo4895";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Závěs je vhodný pro uchycení skleněných dveří s montáží sklo - stěna. Závěs je v ose základny s možností nastavení síly zavírání (úhlová aretace) a samozavíráním při úhlu 25°.</p>";"";"Meta title-Závěs pro sprchové kouty Tex I sklo/stěna";"Meta keywords-";"Meta description-";"zaves-pro-sprchove-kouty-tex-i-sklo-stena";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4895/7100-Original.jpg,http://www.sisocz.cz/images/products/4895/7101-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4897400";true;"Závěs pro sprchové kouty Tex sklo/sklo";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4897";"RP-demo4897";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Závěs je vhodný pro uchycení skleněných dveří s montáží sklo - sklo. Možnost nastavení síly zavírání (úhlová aretace) a samozavíráním při úhlu 25°.</p>";"";"Meta title-Závěs pro sprchové kouty Tex sklo/sklo";"Meta keywords-";"Meta description-";"zaves-pro-sprchove-kouty-tex-sklosklo";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4897/7104-Original.jpg,http://www.sisocz.cz/images/products/4897/7105-Original.jpg,http://www.sisocz.cz/images/products/4897/7106-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4898400";true;"Závěs pro sprchové kouty Jun 135°";"32100";"1975,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4898";"RP-demo4898";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Závěs pro sprchové kouty Jun 135°";"Meta keywords-";"Meta description-";"zaves-pro-sprchove-kouty-jun-135";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4898/7094-Original.jpg,http://www.sisocz.cz/images/products/4898/7095-Original.jpg,http://www.sisocz.cz/images/products/4898/7096-Original.jpg,http://www.sisocz.cz/images/products/4898/7097-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4899400";true;"Závěs pro sprchové kouty Lodz";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4899";"RP-demo4899";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Závěs pro sprchové kouty Lodz";"Meta keywords-";"Meta description-";"zaves-pro-sprchove-kouty-lodz";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4899/7098-Original.jpg,http://www.sisocz.cz/images/products/4899/7099-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4900400";true;"Konzola pro sprchové kouty Bern sklo/sklo 180°";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4900";"RP-demo4900";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Bern sklo/sklo 180°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-bern-sklosklo-180";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4900/7004-Original.jpg,http://www.sisocz.cz/images/products/4900/7005-Original.jpg,http://www.sisocz.cz/images/products/4900/7006-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4901400";true;"Konzola pro sprchové kouty Bern sklo/sklo 90°";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4901";"RP-demo4901";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Bern sklo/sklo 90°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-bern-sklosklo-90";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4901/7007-Original.jpg,http://www.sisocz.cz/images/products/4901/7008-Original.jpg,http://www.sisocz.cz/images/products/4901/7009-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4902400";true;"Konzola pro sprchové kouty Bern sklo/stěna 180°";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4902";"RP-demo4902";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Bern sklo/stěna 180°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-bern-sklostena-180";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4902/7010-Original.jpg,http://www.sisocz.cz/images/products/4902/7011-Original.jpg,http://www.sisocz.cz/images/products/4902/7012-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4903400";true;"Konzola pro sprchové kouty Bern sklo/stěna 90°";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4903";"RP-demo4903";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Bern sklo/stěna 90°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-bern-sklostena-90";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4903/7013-Original.jpg,http://www.sisocz.cz/images/products/4903/7014-Original.jpg,http://www.sisocz.cz/images/products/4903/7015-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4904400";true;"Konzola pro sprchové kouty Lund sklo/stěna 180°";"32100";"393,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4904";"RP-demo4904";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Lund sklo/stěna 180°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-lund-sklostena-180";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4904/7019-Original.jpg,http://www.sisocz.cz/images/products/4904/7020-Original.jpg,http://www.sisocz.cz/images/products/4904/7021-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4905400";true;"Konzola pro sprchové kouty Ham sklo/stěna 90°";"32100";"564,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4905";"RP-demo4905";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Konzola pro sprchové kouty Ham sklo/stěna 90°";"Meta keywords-";"Meta description-";"konzola-pro-sprchove-kouty-ham-sklostena-90";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4905/7016-Original.jpg,http://www.sisocz.cz/images/products/4905/7017-Original.jpg,http://www.sisocz.cz/images/products/4905/7018-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4906400";true;"Úchytka knob pro skleněné dveře Wien";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4906";"RP-demo4906";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Úchytka knob pro skleněné dveře Wien";"Meta keywords-";"Meta description-";"uchytka-knob-pro-sklenene-dvere-wien";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4906/7092-Original.jpg,http://www.sisocz.cz/images/products/4906/7093-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4907400";true;"Úchytka knob pro skleněné dveře Oslo";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4907";"RP-demo4907";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Úchytka knob pro skleněné dveře Oslo";"Meta keywords-";"Meta description-";"uchytka-knob-pro-sklenene-dvere-oslo";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4907/7087-Original.jpg,http://www.sisocz.cz/images/products/4907/8060-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4908400";true;"Úchytka knob pro skleněné dveře Haag";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4908";"RP-demo4908";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Úchytka knob pro skleněné dveře Haag";"Meta keywords-";"Meta description-";"uchytka-knob-pro-sklenene-dvere-haag";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4908/7084-Original.jpg,http://www.sisocz.cz/images/products/4908/8065-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4909400";true;"Úchytka knob pro skleněné dveře Porto";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4909";"RP-demo4909";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Úchytka knob pro skleněné dveře Porto";"Meta keywords-";"Meta description-";"uchytka-knob-pro-sklenene-dvere-porto";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4909/7090-Original.jpg,http://www.sisocz.cz/images/products/4909/7091-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4910400";true;"Úchytka knob pro skleněné dveře Kiel";"32100";"437,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4910";"RP-demo4910";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"";"";"Meta title-Úchytka knob pro skleněné dveře Kiel";"Meta keywords-";"Meta description-";"uchytka-knob-pro-sklenene-dvere-kiel";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4910/7085-Original.jpg,http://www.sisocz.cz/images/products/4910/7086-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4911400";true;"Úchyt na skleněné dveře Oder - rozteč 200 mm";"32100";"901,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4911";"RP-demo4911";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Vyroben z nerez oceli 304.</p>";"";"Meta title-Úchyt na skleněné dveře Oder - rozteč 200 mm";"Meta keywords-";"Meta description-";"uchyt-na-sklenene-dvere-oder-roztec-200-mm";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4911/7345-Original.jpg,http://www.sisocz.cz/images/products/4911/7346-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4912400";true;"Úchyt na skleněné dveře Oder - rozteč 300 mm";"32100";"962,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4912";"RP-demo4912";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Vyroben z nerez oceli 304.</p>";"";"Meta title-Úchyt na skleněné dveře Oder - rozteč 300 mm";"Meta keywords-";"Meta description-";"uchyt-na-sklenene-dvere-oder-roztec-300-mm";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4912/7347-Original.jpg,http://www.sisocz.cz/images/products/4912/7348-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4913400";true;"Úchyt na skleněné dveře Oder - rozteč 400 mm";"32100";"1279,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4913";"RP-demo4913";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Vyroben z nerez oceli 304.</p>";"";"Meta title-Úchyt na skleněné dveře Oder - rozteč 400 mm";"Meta keywords-";"Meta description-";"uchyt-na-sklenene-dvere-oder-roztec-400-mm";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4913/7349-Original.jpg,http://www.sisocz.cz/images/products/4913/7350-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4914400";true;"Tyčový závěs 1500 mm";"32100";"2404,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4914";"RP-demo4914";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Závěs pracuje v systému lift-up (vyzvednutí při otevření křídla a následné dosednutí do nulové polohy).</p> <p> 	<strong>Při rozměru do 2m se účtuje dopravné 150,-Kč bez DPH (převodem) nebo 195,-Kč bez DPH (dobírkou).</stron&g></p>";"";"Meta title-Tyčový závěs 1500 mm";"Meta keywords-";"Meta description-";"tycovy-zaves-1500-mm";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4914/8700-Original.jpg,http://www.sisocz.cz/images/products/4914/8701-Original.jpg,http://www.sisocz.cz/images/products/4914/8702-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4915400";true;"Tyčový závěs 1900 mm";"32100";"2626,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4915";"RP-demo4915";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Závěs pracuje v systému lift-up (vyzvednutí při otevření křídla a následné dosednutí do nulové polohy).</p> <p> 	<strong>Při rozměru do 2m se účtuje dopravné 150,-Kč bez DPH (převodem) nebo 195,-Kč bez DPH (dobírkou).</stron&g></p>";"";"Meta title-Tyčový závěs 1900 mm";"Meta keywords-";"Meta description-";"tycovy-zaves-1900-mm";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4915/8697-Original.jpg,http://www.sisocz.cz/images/products/4915/8698-Original.jpg,http://www.sisocz.cz/images/products/4915/8699-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4916400";true;"Spojovací tyč pro sprchové kouty sklo/sklo";"32100";"2005,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4916";"RP-demo4916";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací tyč slouží ka zpevnění skleněných boků sprchového koutu.</p>";"";"Meta title-Spojovací tyč pro sprchové kouty sklo/sklo";"Meta keywords-";"Meta description-";"spojovaci-tyc-pro-sprchove-kouty-sklosklo";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4916/7033-Original.jpg,http://www.sisocz.cz/images/products/4916/7034-Original.jpg,http://www.sisocz.cz/images/products/4916/7035-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4917400";true;"Spojovací tyč pro sprchové kouty sklo/stěna";"32100";"1619,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4917";"RP-demo4917";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací tyč slouží ka zpevnění skleněného boku sprchového koutu se stěnou.</p>";"";"Meta title-Spojovací tyč pro sprchové kouty sklo/stěna";"Meta keywords-";"Meta description-";"spojovaci-tyc-pro-sprchove-kouty-sklostena";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4917/7036-Original.jpg,http://www.sisocz.cz/images/products/4917/7037-Original.jpg,http://www.sisocz.cz/images/products/4917/7038-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4919400";true;"Samostatná tyč pro sprchové kouty";"32100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4919";"RP-demo4919";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Samostatná tyč slouží jako hlavní díl pro ostatní držáky skel (1524100, 1524101, 1524102, 1524103, 1524104, 1524105, 1524107, 1524108).</p> <p> 	Samostatná tyč je dodávána v délkách 1000mm a 1300mm.</p>";"";"Meta title-Samostatná tyč pro sprchové kouty";"Meta keywords-";"Meta description-";"samostatna-tyc-pro-sprchove-kouty";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4919/7028-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4920400";true;"Držák sprchové tyče -  stěna - rovný";"32100";"277,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4920";"RP-demo4920";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Držák sprchové tyče -  stěna - rovný";"Meta keywords-";"Meta description-";"drzak-sprchove-tyce-stena-rovny";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4920/6994-Original.jpg,http://www.sisocz.cz/images/products/4920/6995-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4921400";true;"Držák sprchové tyče -  stěna - úhel 45°";"32100";"387,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4921";"RP-demo4921";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Držák sprchové tyče -  stěna - úhel 45°";"Meta keywords-";"Meta description-";"drzak-sprchove-tyce-stena-uhel-45";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4921/6996-Original.jpg,http://www.sisocz.cz/images/products/4921/6997-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4922400";true;"Držák sprchové tyče - koncový";"32100";"465,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4922";"RP-demo4922";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Držák sprchové tyče - koncový";"Meta keywords-";"Meta description-";"drzak-sprchove-tyce-koncovy";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4922/6998-Original.jpg,http://www.sisocz.cz/images/products/4922/6999-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4923400";true;"Držák sprchové tyče - průběžný";"32100";"517,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4923";"RP-demo4923";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Držák sprchové tyče - průběžný";"Meta keywords-";"Meta description-";"drzak-sprchove-tyce-prubezny";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4923/7002-Original.jpg,http://www.sisocz.cz/images/products/4923/7003-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4924400";true;"Spojovací díl pro dvě sprchové tyče - kloubový";"32100";"567,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4924";"RP-demo4924";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Spojovací díl pro dvě sprchové tyče - kloubový";"Meta keywords-";"Meta description-";"spojovaci-dil-pro-dve-sprchove-tyce-kloubovy";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4924/7029-Original.jpg,http://www.sisocz.cz/images/products/4924/7030-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4925400";true;"Spojovací díl pro sprchové tyče - T - pro tři tyče";"32100";"567,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4925";"RP-demo4925";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Spojovací díl pro sprchové tyče 1524120, 1524121.</p>";"";"Meta title-Spojovací díl pro sprchové tyče - T - pro tři tyče";"Meta keywords-";"Meta description-";"spojovaci-dil-pro-sprchove-tyce-t-pro-tri-tyce";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4925/7031-Original.jpg,http://www.sisocz.cz/images/products/4925/7032-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4926400";true;"Posuvný dveřní systém MIR pro skleněné dveře - nerez";"32100";"7086,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4926";"RP-demo4926";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Posuvný dveřní systém je určen pro skleněné dveře ve sprchách, kancelářích nebo obchodech. Je dodáván kompletně v sadách (viz. obsah balení).</p>";"";"Meta title-Posuvný dveřní systém MIR pro skleněné dveře - nerez";"Meta keywords-";"Meta description-";"posuvny-dverni-system-mir-pro-sklenene-dvere-nerez";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4926/7022-Original.jpg,http://www.sisocz.cz/images/products/4926/7023-Original.jpg,http://www.sisocz.cz/images/products/4926/7024-Original.jpg,http://www.sisocz.cz/images/products/4926/7025-Original.jpg,http://www.sisocz.cz/images/products/4926/7026-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4929400";true;"Kování pro WC boxy - plast - pravý";"13100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4929";"RP-demo4929";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Kompletní sada pro konstrukci WC boxů je ideální pro toalety ve veřejných prostorách. Vyrábí se v pravém nebo levém provedení.</p>";"";"Meta title-Kování pro WC boxy - plast - pravý";"Meta keywords-";"Meta description-";"kovani-pro-wc-boxy-plast-pravy";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4929/9871-Original.jpg,http://www.sisocz.cz/images/products/4929/9872-Original.jpg,http://www.sisocz.cz/images/products/4929/9873-Original.jpg,http://www.sisocz.cz/images/products/4929/9874-Original.jpg,http://www.sisocz.cz/images/products/4929/9875-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4930400";true;"Kování pro WC boxy - plast - levý";"13100";"0,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4930";"RP-demo4930";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Kompletní sada pro konstrukci WC boxů je ideální pro toalety ve veřejných prostorách. Vyrábí se v pravém nebo levém provedení.</p>";"";"Meta title-Kování pro WC boxy - plast - levý";"Meta keywords-";"Meta description-";"kovani-pro-wc-boxy-plast-levy";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4930/9866-Original.jpg,http://www.sisocz.cz/images/products/4930/9867-Original.jpg,http://www.sisocz.cz/images/products/4930/9868-Original.jpg,http://www.sisocz.cz/images/products/4930/9869-Original.jpg,http://www.sisocz.cz/images/products/4930/9870-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
"4931400";true;"Kování pro WC boxy - nerez - U - držák - stěna/bok";"13100,39100";"174,00";1;;"0";0;0;"2000-01-01";"2000-01-02";"RP-demo4931";"RP-demo4931";;;;;0;0;0;0;0;7;14;;0;0;0;"both";;;;"";"<p> 	Kování pro WC boxy není dodáván v sadách a každý díl je nutno objednat zvlášť viz. ilustrační nákres. Ideální pro toalety ve veřejných prostorách. Vyrobeno z nerez oceli 304.</p>";"";"Meta title-Kování pro WC boxy - nerez - U - držák - stěna/bok";"Meta keywords-";"Meta description-";"kovani-pro-wc-boxy-nerez-u-drzak-stenabok";"Dostupné";"Momentálně nedostupné. Možná objednávka";1;"2000-01-01";"2000-01-01";1;"http://www.sisocz.cz/images/products/4931/9854-Original.jpg,http://www.sisocz.cz/images/products/4931/9855-Original.jpg,http://www.sisocz.cz/images/products/4931/9856-Original.jpg";;0;;0;"new";0;0;0;;0;;;;0;0;0;0;
