id;product_id;rank;title
10158;5108;1;
10163;5509;1;
10165;5509;3;
10166;5509;4;
10167;5509;2;
10168;5296;1;
10169;5296;2;
10170;5296;3;
10171;5296;4;
10176;5404;1;
10177;5404;2;
10178;5404;3;
10179;5404;4;
10180;5406;1;
10181;5406;2;
10182;5406;3;
10183;5407;1;
10184;5407;2;
10185;5407;3;
10186;5408;1;
10187;5408;2;
10188;5408;3;
10189;5349;1;
10190;5349;2;
10191;5405;1;
10192;5405;2;
10193;5405;3;
10194;5405;4;
10199;5360;1;
10200;5360;2;
10201;5360;3;
10202;5360;4;
10203;5106;1;
10204;5106;2;
10205;5106;3;
10206;5106;4;
10207;5212;1;
10208;5212;2;
10209;5212;3;
10210;5212;4;
10211;5212;5;
10212;5134;1;
10213;5134;2;
10214;5133;1;
10215;5133;2;
10216;5310;1;
10217;5310;2;
10218;5128;1;
10219;5128;2;
10220;5129;1;
10221;5129;2;
10223;5473;2;
10224;5473;1;
10225;5472;1;
10226;5472;2;
10228;5531;2;
10229;5531;1;
10230;5310;3;
10231;5128;3;
10232;5129;3;
10234;5400;2;
10235;5400;3;
10236;5400;1;
10237;5401;1;
10238;5401;2;
10239;5401;3;
10240;5401;4;
10241;5402;1;
10242;5402;2;
10243;5402;3;
10244;5402;4;
10246;5398;2;
10247;5398;1;
10248;5399;1;
10249;5399;2;
10251;5403;2;
10252;5403;3;
10254;5403;1;
10255;5130;1;
10256;5130;2;
10257;5032;1;
10258;5032;2;
10259;5033;1;
10260;5033;2;
10261;5532;1;
10262;5532;2;
10263;5533;1;
10264;5533;2;
10265;5534;1;
10266;5534;2;
10267;5534;3;
10268;5534;4;
10269;5534;5;
10270;5030;1;
10271;5030;2;
10272;5031;1;
10273;5031;2;
10274;5298;2;
10275;5298;3;
10276;5035;1;
10277;5035;2;
10279;5034;2;
10280;5034;1;
10281;5295;1;
10282;5295;2;
10283;5036;1;
10284;5036;2;
10285;5036;3;
10286;5038;1;
10287;5038;2;
10288;5038;3;
10289;5037;1;
10290;5037;2;
10291;5037;3;
10292;5039;1;
10293;5039;2;
10294;5039;3;
10295;5535;1;
10296;5535;2;
10297;5535;3;
10298;5536;1;
10299;5536;2;
10300;5537;1;
10301;5537;2;
10302;5537;3;
10303;5481;1;
10304;5481;2;
10305;5481;3;
10306;5538;1;
10307;5538;2;
10308;5539;1;
10310;5476;2;
10311;5476;3;
10312;5476;1;
10314;5451;1;
10315;5451;2;
10316;5451;3;
10317;5451;4;
10319;5157;1;
10320;5157;2;
10323;5396;2;
10324;5396;3;
10325;5396;4;
10326;5147;1;
10327;5147;2;
10328;5147;3;
10329;5148;1;
10330;5148;2;
10331;5148;3;
10332;5149;1;
10333;5149;2;
10334;5149;3;
10335;5149;4;
10336;5151;1;
10337;5151;2;
10338;5151;3;
10339;5150;1;
10340;5150;2;
10341;5150;3;
10342;5146;1;
10343;5146;2;
10344;5146;3;
10345;5146;4;
10346;5156;1;
10347;5156;2;
10350;5155;2;
10352;5155;1;
10353;5156;3;
10354;5155;3;
10356;5154;2;
10357;5154;3;
10358;5154;1;
10359;5152;1;
10360;5152;2;
10361;5152;3;
10362;5353;1;
10363;5353;2;
10364;5153;1;
10365;5153;2;
10366;5153;3;
10371;5540;1;
10372;5540;2;
10373;5540;3;
10375;5474;3;
10376;5139;1;
10377;5139;2;
10378;5139;4;
10379;5143;1;
10380;5143;2;
10381;5138;1;
10382;5138;3;
10383;5138;4;
10384;5138;2;
10385;5139;3;
10386;5396;1;
10387;5394;1;
10388;5395;1;
10389;5120;1;
10390;5120;2;
10391;5120;3;
10392;5121;1;
10393;5121;2;
10394;5123;1;
10395;5123;2;
10396;5124;1;
10397;5124;2;
10398;5124;3;
10399;5126;1;
10400;5126;2;
10401;5126;3;
10402;5122;1;
10403;5122;2;
10404;5122;3;
10405;5127;1;
10406;5127;2;
10407;5125;1;
10408;5125;2;
10409;5125;3;
10410;5061;1;
10411;5061;2;
10412;5063;1;
10413;5063;2;
10414;5065;1;
10415;5065;2;
10416;5071;1;
10417;5071;2;
10418;5298;1;
10420;5453;2;
10421;5453;1;
10423;5059;2;
10424;5059;1;
10425;5060;1;
10426;5060;2;
10428;5056;1;
10429;5361;1;
10430;5361;2;
10431;5057;1;
10432;5057;2;
10433;5058;1;
10434;5058;2;
10435;5423;1;
10436;5423;2;
10437;5424;1;
10438;5424;2;
10439;5040;1;
10440;5040;2;
10441;5041;1;
10442;5041;2;
10444;5042;2;
10445;5042;1;
10446;5043;1;
10447;5043;2;
10448;5044;1;
10449;5044;2;
10450;5497;1;
10451;5497;2;
10452;5045;1;
10453;5045;2;
10454;5046;1;
10455;5046;2;
10456;5047;1;
10457;5047;2;
10458;5054;1;
10459;5054;2;
10460;5048;1;
10461;5048;2;
10462;5049;1;
10463;5049;2;
10464;5050;1;
10465;5050;2;
10466;5051;1;
10467;5051;2;
10468;5052;1;
10469;5052;2;
10470;5053;1;
10471;5053;2;
10472;5055;1;
10473;5055;2;
10474;5377;1;
10475;5377;2;
10476;5498;1;
10477;5498;2;
10478;5498;3;
10479;5092;1;
10480;5092;3;
10481;5092;4;
10482;5092;5;
10483;5092;2;
10484;5541;1;
10485;5541;2;
10486;5541;3;
10487;5542;1;
10488;5542;3;
10489;5542;2;
10490;5503;1;
10491;5503;2;
10492;5503;3;
10493;5503;4;
10494;5543;1;
10495;5544;1;
10496;5544;2;
10498;5543;2;
10499;5483;1;
10500;5483;2;
10501;5483;3;
10502;5483;4;
10503;5502;1;
10504;5502;2;
10505;5502;3;
10506;5502;4;
10507;5080;1;
10508;5080;3;
10509;5080;4;
10510;5189;1;
10511;5189;2;
10512;5189;3;
10513;5191;1;
10514;5191;2;
10515;5191;3;
10516;5079;1;
10517;5079;2;
10520;5301;1;
10521;5301;2;
10522;5302;1;
10523;5302;2;
10524;5102;1;
10525;5102;2;
10526;5103;1;
10527;5103;2;
10528;5315;1;
10529;5315;2;
10530;5311;1;
10531;5311;2;
10532;5499;1;
10533;5499;2;
10534;5303;1;
10535;5303;2;
10536;5304;1;
10537;5304;2;
10538;5305;1;
10539;5305;2;
10540;5306;1;
10541;5306;2;
10543;5466;2;
10544;5466;3;
10545;5466;4;
10547;5466;1;
10548;5081;1;
10549;5081;2;
10550;5081;3;
10551;5081;4;
10552;5081;5;
10553;5163;1;
10554;5163;2;
10555;5163;3;
10556;5163;4;
10557;5163;5;
10559;5495;2;
10560;5495;1;
10561;5438;1;
10562;5438;2;
10563;5438;3;
10564;5438;4;
10565;5545;1;
10566;5545;2;
10567;5546;1;
10568;5546;2;
10569;5546;3;
10570;5546;4;
10571;5547;1;
10573;5547;3;
10574;5547;4;
10575;5548;1;
10576;5548;2;
10577;5548;3;
10578;5548;4;
10579;5549;1;
10580;5549;2;
10581;5549;3;
10583;5378;2;
10584;5378;1;
10585;5078;1;
10586;5078;2;
10588;5343;2;
10589;5343;3;
10590;5343;1;
10591;5550;1;
10592;5550;2;
10594;5077;2;
10595;5077;1;
10596;5551;1;
10597;5551;2;
10598;5551;3;
10599;5552;1;
10600;5552;2;
10601;5482;1;
10602;5482;2;
10603;5482;3;
10604;5482;4;
10605;5024;1;
10606;5024;2;
10608;5314;2;
10609;5314;1;
10611;5336;2;
10612;5336;1;
10614;5020;2;
10615;5020;1;
10617;5019;2;
10618;5019;1;
10619;5553;1;
10620;5553;2;
10621;5016;1;
10622;5016;2;
10623;5015;1;
10624;5015;2;
10625;5017;1;
10626;5017;2;
10627;5018;1;
10628;5018;2;
10629;5231;1;
10630;5231;2;
10631;5554;1;
10632;5554;2;
10633;5554;3;
10634;5554;4;
10636;5331;2;
10637;5331;3;
10638;5331;1;
10639;5328;1;
10640;5328;2;
10641;5328;3;
10642;5332;1;
10643;5332;2;
10644;5332;3;
10645;5329;1;
10646;5329;2;
10647;5329;3;
10648;5330;1;
10649;5330;2;
10650;5330;3;
10651;5333;1;
10653;5333;3;
10654;5333;2;
10655;5555;1;
10656;5555;2;
10657;5555;3;
10659;4999;2;
10660;4999;3;
10661;4999;1;
10662;5007;1;
10663;5007;2;
10664;4998;1;
10665;4998;2;
10666;4998;3;
10667;4998;4;
10668;5504;1;
10669;5504;2;
10670;5504;3;
10671;5000;1;
10672;5000;2;
10673;5000;3;
10674;5001;1;
10675;5001;2;
10676;5001;3;
10677;5002;1;
10678;5002;2;
10679;5002;3;
10680;5003;1;
10681;5003;2;
10682;5003;3;
10683;5004;1;
10684;5004;2;
10685;5004;3;
10686;5005;1;
10687;5005;2;
10688;5005;3;
10689;5365;1;
10690;5365;2;
10692;5022;2;
10693;5022;1;
10694;5026;1;
10695;5026;2;
10696;5026;3;
10697;5023;1;
10698;5023;2;
10699;5023;3;
10700;5372;1;
10701;5372;2;
10702;5027;1;
10703;5027;2;
10704;5028;1;
10705;5028;2;
10706;5029;1;
10707;5029;2;
10708;5338;1;
10709;5338;2;
10710;5297;1;
10711;5297;2;
10713;5337;2;
10714;5337;1;
10716;5339;2;
10717;5339;1;
10719;5006;2;
10720;5006;3;
10721;5006;1;
10722;5547;2;
10723;5013;1;
10724;5013;2;
10725;5013;3;
10726;5014;1;
10727;5014;2;
10728;5014;3;
10729;5288;1;
10730;5288;2;
10731;5288;3;
10732;5008;1;
10733;5008;2;
10736;5008;3;
10737;5009;1;
10738;5009;2;
10739;5009;3;
10740;5011;1;
10741;5011;2;
10742;5011;3;
10743;5010;1;
10744;5010;2;
10745;5010;3;
10746;5012;1;
10747;5012;2;
10748;5012;3;
10749;5556;1;
10750;5556;2;
10752;5173;2;
10753;5173;1;
10754;4869;2;
10755;4869;1;
10756;4869;3;
10757;5174;1;
10758;5174;2;
10759;4856;1;
10760;4856;2;
10762;4864;2;
10763;4864;3;
10764;4864;1;
10766;4865;2;
10767;4865;3;
10769;4865;1;
10770;4866;1;
10771;4866;2;
10772;4866;3;
10773;4860;1;
10774;4860;2;
10776;4861;2;
10777;4861;1;
10778;4857;1;
10779;4857;2;
10781;4867;2;
10782;4867;3;
10783;4867;1;
10785;4868;2;
10786;4868;3;
10787;4868;1;
10788;4872;1;
10789;4872;2;
10790;4872;3;
10791;4858;1;
10792;4858;2;
10794;4855;2;
10795;4855;1;
10796;4859;1;
10797;4859;2;
10799;4870;2;
10800;4870;3;
10801;4870;1;
10802;4862;1;
10803;4862;2;
10804;4862;3;
10805;4863;1;
10806;4863;2;
10807;4863;3;
10809;4995;2;
10811;4995;1;
10813;4996;2;
10814;4996;1;
10816;5285;2;
10817;5285;1;
10818;5283;1;
10819;5283;2;
10821;5284;2;
10822;5284;1;
10823;5282;1;
10824;5557;1;
10825;5557;2;
10826;5557;3;
10827;5464;2;
10828;5558;1;
10829;5558;2;
10830;5559;1;
10831;5559;2;
10832;5559;3;
