id;h1;link;meta_keywords;meta_description;original_code;own_code;ean_code;vat_id;base_price;common_retail_price;shopping_price;discount;discount_type;stocked_items;minimal_count;product_availability_id;availability_description;guarantee;guarantee_unit;short_description;main_description;homepage;sale;recommended;show;supplier_id;producer_id;configuration_parameter_group_id;name;is_vat_included;facebook;social_plugin;new_product;discount_since;discount_to;show_top_category_description;show_2nd_top_category_description;show_3rd_top_category_description;max_cpc;toll_free;price_per_descriptive_parameter_id;meta_title;feed_name;categories;relatedProducts
5206;Nábytkový zámek typ M-175 pro plechový nábytek;nabytkovy-zamek-typ-m-175-pro-plechovy-nabytek;;;;1408019;;5;151,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k zamykání plechových skříní a boxů.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek typ M-175 pro plechový nábytek;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek typ M-175 pro plechový nábytek;Nábytkový zámek typ M-175 pro plechový nábytek;16;
5207;Tlumící kroužek ø6 mm;tlumici-krouzek-6-mm;;;;2202114;;5;3,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Tlumící kroužek slouží např. k podpěrám skleněných polic &nbsp;jednoduchých a dvojitých (2202115, 2202116).&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Tlumící kroužek ø6 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Tlumící kroužek ø6 mm;Tlumící kroužek ø6 mm;27;
5208;Tlumící kroužek ø4,3 mm;tlumici-krouzek-43-mm;;;;1213456;;5;1,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Tlumící kroužek slouží např. k podložení úchytky a šroubu M4 na skleněné dveře.</p> ;0;1;0;1;NULL_VALUE;NULL_VALUE;3;Tlumící kroužek ø4,3 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Tlumící kroužek ø4,3 mm;Tlumící kroužek ø4,3 mm;27;
5209;Těsnící lišta pro sprchové kouty S-5714;tesnici-lista-pro-sprchove-kouty-s-5714;;;;53578e6115e78;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Těsnění je vyrobeno z průhledného PVC pro tloušťky skel 6-12mm a je dodáváno v délce 2,5m. Cena uvedena za celý kus.</p> <p> 	<strong>Pozn.: Při rozměru do 2m se účtuje dopravné 150,-Kč bez DPH (převodem)/ 195,-Kč bez DPH (dob�&�rkou) a při rozměru nad 2m se účtuje dopravné 305,-Kč bez DPH (převodem)/ 350,-Kč bez DPH (dobírkou). V případě fyzické úpravy zboží (zkrácení apod.) dle přání zákazníka, za účelem snížení dopravného, ztrácí &nbsp;zákazn�&�k nárok na vrácení zboží dodavateli s následným vrácením peněz, jak je uvedeno ve všeobecných obchodních podmínkách pro e-shopy.</strong></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Těsnící lišta pro sprchové kouty S-5714;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Těsnící lišta pro sprchové kouty S-5714;Těsnící lišta pro sprchové kouty S-5714;32;
5210;Těsnící lišta pro sprchové kouty S-5715;tesnici-lista-pro-sprchove-kouty-s-5715;;;;53579b6a5e602;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Těsnění je vyrobeno z průhledného PVC pro tloušťky skel 6-12mm a je dodáváno v délce 2,5m. Cena uvedena za celý kus.</p> <p> 	<strong>Pozn.: Při rozměru do 2m se účtuje dopravné 150,-Kč bez DPH (převodem)/ 195,-Kč bez DPH (dob�&�rkou) a při rozměru nad 2m se účtuje dopravné 305,-Kč bez DPH (převodem)/ 350,-Kč bez DPH (dobírkou). V případě fyzické úpravy zboží (zkrácení apod.) dle přání zákazníka, za účelem snížení dopravného, ztrácí &nbsp;zákazn�&�k nárok na vrácení zboží dodavateli s následným vrácením peněz, jak je uvedeno ve všeobecných obchodních podmínkách pro e-shopy.</strong></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Těsnící lišta pro sprchové kouty S-5715;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Těsnící lišta pro sprchové kouty S-5715;Těsnící lišta pro sprchové kouty S-5715;32;
5211;Centrální zásuvkový zámek 851N/800/3-boční;centralni-zasuvkovy-zamek-851n8003-bocni;;;;1401329;;5;180,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek určený k centrálnímu zamykání zásuvek nad sebou, pomocí jednoho zámku a táhla.</p> <p> 	Využití:</p> <p> 	Zámek určený k centrálnímu zamykání 3ks zásuvek nad sebou s boční montáží zámku. Pro více zásuvek je nu&tno dokoupit blokovací kolíky navíc. Při nevhodné výšce blokovacího kolíku 13mm, možnost dokoupení kolíků o výšce 8mm nebo 19mm.&nbsp;<span stylefont-family: proxima-nova, sans-serif; font-size: 13px; line-height: 18.2px; text-align: ju&stify;>V případě použití tzv. blokací zásuvek, doporučujeme objednat plastové blokovací segmenty pro každou zásuvku.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Centrální zásuvkový zámek 851N/800/3-boční;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Centrální zásuvkový zámek 851N/800/3-boční;Centrální zásuvkový zámek 851N/800/3-boční;15;
5212;Výsuv pro klávesnici typ 444;vysuv-pro-klavesnici-typ-444;klávesnice;;;2523181;;5;272,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;11;Výsuv pro klávesnici typ 444;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Výsuv pro klávesnici typ 444;Výsuv pro klávesnici typ 444;7;
5213;Závěs na sklo Badge;zaves-na-sklo-badge;;;;1506201;;5;284,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p styletext-align: justify;> 	Závěs na sklo je dodáván v párech tzn. horní a dolní díl a slouží pro vložené skleněné dveře bez nutnosti vrtání do skla. V případě požadavku vrtání do skla jsou součástí balení přídavné &šrouby s čepem ø5mm, které rovněž slouží k uchycení závěsu za pomocí otvoru ve skle.&nbsp;</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Závěs na sklo Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Závěs na sklo Badge;Závěs na sklo Badge;25;
5214;Závěs na sklo Badge středový levý;zaves-na-sklo-badge-stredovy-levy;;;;1506246;;5;136,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p styletext-align: justify;> 	<span styletext-align: justify;>Závěs na sklo slouží jako přídavný závěs pro větší rozměry skleněných dveří. Použití je pro vložené skleněné dveře bez nutnosti vrtání do skla. V případ&ě požadavku vrtání do skla jsou součástí balení přídavné šrouby s čepem ø5mm, které rovněž slouží k uchycení závěsu za pomocí otvoru ve skle.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Závěs na sklo Badge středový levý;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Závěs na sklo Badge středový levý;Závěs na sklo Badge středový levý;25;
5215;Úchytka na sklo Badge;uchytka-na-sklo-badge;;;;1740051;;5;92,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p styletext-align: justify;> 	<span styletext-align: justify;>Úchytka slouží k uchycení jednoho křídla skleněných dveří. Použití je pro vložené skleněné dveře bez nutnosti vrtání do skla. V případě požadavku vrtání do& skla jsou součástí balení přídavné šrouby s čepem ø5mm, které rovněž slouží k uchycení závěsu za pomocí otvoru ve skle.</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Úchytka na sklo Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka na sklo Badge;Úchytka na sklo Badge;25;
5216;Úchytka na dvoukřídlé skleněné dveře Badge;uchytka-na-dvoukridle-sklenene-dvere-badge;;;;1740071;;5;113,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p styletext-align: justify;> 	<span styletext-align: justify;>Úchytky jsou dodávány v párech (pravá+levá) a slouží k uchycení dvou křídel skleněných dveří. Použití je pro vložené skleněné dveře bez nutnosti vrtání do s&kla. V případě požadavku vrtání do skla jsou součástí balení přídavné šrouby s čepem ø5mm, které rovněž slouží k uchycení závěsu za pomocí otvoru ve skle.&nbsp;</span></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Úchytka na dvoukřídlé skleněné dveře Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka na dvoukřídlé skleněné dveře Badge;Úchytka na dvoukřídlé skleněné dveře Badge;25;
5217;Zámek na sklo Badge;zamek-na-sklo-badge;;;;1409501;;5;174,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání jednoho křídla skleněných dveří do půdy nebo dna korpusu bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zámek na sklo Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zámek na sklo Badge;Zámek na sklo Badge;25;
5218;Zámek na dvě skla Badge;zamek-na-dve-skla-badge;;;;1409541;;5;191,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek slouží k uzamykání dvou křídel skleněných dveří do půdy nebo dna korpusu bez nutnosti vrtání otvoru do skla.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Zámek na dvě skla Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Zámek na dvě skla Badge;Zámek na dvě skla Badge;25;
5219;Protiplech pro zámek na jedno sklo Badge;protiplech-pro-zamek-na-jedno-sklo-badge;;;;1409516;;5;73,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Protiplech pro zámek na jedno sklo slouží k zamykání křídla dveří, když dveře jsou zároveň s hranou korpusu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protiplech pro zámek na jedno sklo Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protiplech pro zámek na jedno sklo Badge;Protiplech pro zámek na jedno sklo Badge;25;
5220;Protiplech pro zámek na dvě skla Badge;protiplech-pro-zamek-na-dve-skla-badge;;;;1409551;;5;73,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Protiplech pro zámek na dvě skla slouží k zamykání dvou křídel dveří, když dveře jsou zároveň s hranou korpusu.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Protiplech pro zámek na dvě skla Badge;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Protiplech pro zámek na dvě skla Badge;Protiplech pro zámek na dvě skla Badge;25;
5221;U profil pro sklo 6 mm;u-profil-pro-sklo-6-mm;;;;1522501;;5;407,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	U profil slouží pro uchycení skleněných boků a přepážek. V provedení &nbsp;hliník broušený &nbsp;je dodáván v délce 2,5m. Cena uvedena za celý kus.</p> <p> 	<strong>Pozn.: Při rozměru do 2m se účtuje dopravné 150,-Kč bez DP&H (převodem)/ 195,-Kč bez DPH (dobírkou) a při rozměru nad 2m se účtuje dopravné 305,-Kč bez DPH (převodem)/ 350,-Kč bez DPH (dobírkou). V případě fyzické úpravy zboží (zkrácení apod.) dle přání zákazníka, za účelem snížení& dopravného, ztrácí &nbsp;zákazník nárok na vrácení zboží dodavateli s následným vrácením peněz, jak je uvedeno ve všeobecných obchodních podmínkách pro e-shopy.</strong></p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;U profil pro sklo 6 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;U profil pro sklo 6 mm;U profil pro sklo 6 mm;32;
5222;Kabelová průchodka Rumba;kabelova-pruchodka-rumba;;;;537088747626f;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelová průchodka Rumba;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelová průchodka Rumba;Kabelová průchodka Rumba;9;
5223;Kabelová průchodka;kabelova-pruchodka;;;;53708b2a4a0d8;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Kabelové průchodky dodáváme v ø60mm a ø80mm.</p> ;1;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelová průchodka;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelová průchodka;Kabelová průchodka;9,39;
5224;Kabelová průchodka Butterfly;kabelova-pruchodka-butterfly;;;;5aa7ae74b4510;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelová průchodka Butterfly;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelová průchodka Butterfly;Kabelová průchodka Butterfly;9;
5225;Kabelová průchodka Rectangular;kabelova-pruchodka-rectangular;;;;2520466;;5;374,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelová průchodka Rectangular;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelová průchodka Rectangular;Kabelová průchodka Rectangular;9;
5226;Kabelová průchodka Salsa;kabelova-pruchodka-salsa;;;;53720eafe2e7d;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Kabelová průchodka Salsa je dodávána ve třech velikostech.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;8;Kabelová průchodka Salsa;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Kabelová průchodka Salsa;Kabelová průchodka Salsa;9;
5227;Podpěra pro dřevěné police 12 mm;podpera-pro-drevene-police-12-mm;;;;2202119;;5;3,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Podpěra pro dřevěné police 12 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Podpěra pro dřevěné police 12 mm;Podpěra pro dřevěné police 12 mm;33;
5228;Podpěra pro dřevěné police 16 mm;podpera-pro-drevene-police-16-mm;;;;538ed232ece07;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Podpěra pro dřevěné police 16 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Podpěra pro dřevěné police 16 mm;Podpěra pro dřevěné police 16 mm;33;
5229;Podpěra pro dřevěné police 18 mm;podpera-pro-drevene-police-18-mm;;;;538ed35350a04;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Podpěra pro dřevěné police 18 mm;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Podpěra pro dřevěné police 18 mm;Podpěra pro dřevěné police 18 mm;33;
5230;Rektifikační závěsné kování typ Slovakia;rektifikacni-zavesne-kovani-typ-slovakia;;;;53916a21bfe00;;5;0,00;0,00;0,00;5,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Rektifikační kování slouží k upevnění skříňky na zeď.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;13;Rektifikační závěsné kování typ Slovakia;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Rektifikační závěsné kování typ Slovakia;Rektifikační závěsné kování typ Slovakia;33,39;
5231;Nábytková nožka Tria;nabytkova-nozka-tria;;;;53959c6f31214;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Nábytková nožka s plotničkou a stavitelným šroubem.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;2;Nábytková nožka Tria;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytková nožka Tria;Nábytková nožka Tria;30;
5233;Závěs pro sprchové kouty Tex I sklo/stěna bez úhlové aretace;zaves-pro-sprchove-kouty-tex-i-sklostena-bez-uhlove-aretace;;;;15240019;;5;1106,00;0,00;0,00;362,00;0;NULL_VALUE;0,00;7;;2;years;;<p> 	Závěs je vhodný pro uchycení skleněných dveří s montáží sklo - stěna. Závěs je v ose základny se samozavíráním při úhlu 25° bez možnosti nastavení síly zavírání (bez úhlové aretace).</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;3;Závěs pro sprchové kouty Tex I sklo/stěna bez úhlové aretace;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Závěs pro sprchové kouty Tex I sklo/stěna bez úhlové aretace;Závěs pro sprchové kouty Tex I sklo/stěna bez úhlové aretace;32;
5235;Samostatný třícestný nábytkový zámek typ 920 na obyčejný klíč;samostatny-tricestny-nabytkovy-zamek-typ-920-na-obycejny-klic;;;;53b51b6bc78a1;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Tyče nejsou součástí zámku, je nutné objednat zvlášť. <u>Klíče taktéž nejsou součástí zámku</u>, nachází se v sekci Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Samostatný třícestný nábytkový zámek typ 920 na obyčejný klíč;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Samostatný třícestný nábytkový zámek typ 920 na obyčejný klíč;Samostatný třícestný nábytkový zámek typ 920 na obyčejný klíč;16,19;
5236;Nábytkový zámek 2110/15;nabytkovy-zamek-211015;;;;1406212;;5;14,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek s možností zamykání vpravo nebo vlevo pomocí obyčejného klíče, který <u><strong>není součástí balení,</strong></u>&nbsp;možnost objenání v sekci Doplňky, díly a příslušenství.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek 2110/15;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek 2110/15;Nábytkový zámek 2110/15;16;
5237;Nábytkový zámek bajonetový 1004;nabytkovy-zamek-bajonetovy-1004;;;;1402980;;5;79,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Zámek pro uzamykání posuvných dveří umístěných proti sobě.</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek bajonetový 1004;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek bajonetový 1004;Nábytkový zámek bajonetový 1004;16;
5238;Úchytka 2390 nerez;uchytka-2390-nerez;;;;171141;;5;58,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2390 nerez;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2390 nerez;Úchytka 2390 nerez;12;
5239;Úchytka č.9;uchytka-c9;;;;1723670;;5;10,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka č.9;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka č.9;Úchytka č.9;12;
5240;Úchytka 23023;uchytka-23023;;;;1701875;;5;73,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 23023;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 23023;Úchytka 23023;12;
5241;Úchytka 23335;uchytka-23335;;;;1701885;;5;79,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 23335;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 23335;Úchytka 23335;12;
5242;Nábytkový zámek tlačítkový typ Caravan ;nabytkovy-zamek-tlacitkovy-typ-caravan;;;;1403050;;5;60,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;<p> 	Nábytkový zámek slouží k zamykání zásuvek, skříní a boxů v karavanech, na lodích a v letadlech. Zamykání je univerzální (pro levou i pravou stranu).</p> ;0;0;0;1;NULL_VALUE;NULL_VALUE;1;Nábytkový zámek tlačítkový typ Caravan ;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Nábytkový zámek tlačítkový typ Caravan ;Nábytkový zámek tlačítkový typ Caravan ;14,16;
5243;Úchytka 2015;uchytka-2015;;;;53d2404814a96;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2015;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2015;Úchytka 2015;12;
5244;Úchytka 2028;uchytka-2028;;;;53d2443354885;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2028;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2028;Úchytka 2028;12;
5245;Úchytka 2033;uchytka-2033;;;;53d24b0c3b4e8;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;0;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2033;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2033;Úchytka 2033;12;
5246;Úchytka 2044;uchytka-2044;;;;53d6132eadd36;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2044;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2044;Úchytka 2044;12;
5247;Úchytka 2057;uchytka-2057;;;;53d616d5bdb38;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2057;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2057;Úchytka 2057;12;
5248;Úchytka 2059;uchytka-2059;;;;53d61abc781e6;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2059;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2059;Úchytka 2059;12;
5249;Úchytka 2060;uchytka-2060;;;;53d61c402999c;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2060;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2060;Úchytka 2060;12;
5250;Úchytka 2216;uchytka-2216;;;;1723650;;5;17,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;10;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2216;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2216;Úchytka 2216;12;
5251;Úchytka 2315;uchytka-2315;;;;53d62f41cbda5;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2315;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2315;Úchytka 2315;12;
5252;Úchytka 2320;uchytka-2320;;;;53d63121771f4;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2320;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2320;Úchytka 2320;12;
5253;Úchytka 2326;uchytka-2326;;;;1723825;;5;37,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2326;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2326;Úchytka 2326;12;
5254;Úchytka 2335;uchytka-2335;;;;53d633ee508ad;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2335;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2335;Úchytka 2335;12;
5255;Úchytka 2338;uchytka-2338;;;;53d63518e3f63;;5;0,00;0,00;0,00;0,00;1;NULL_VALUE;0,00;7;;2;years;;;0;1;0;1;NULL_VALUE;NULL_VALUE;16;Úchytka 2338;0;0;NULL_VALUE;0;NULL_VALUE;NULL_VALUE;0;0;0;NULL_VALUE;1;NULL_VALUE;Úchytka 2338;Úchytka 2338;12;
